ID,NIK,NISN,Name,Gender,BirthDate,BirthRegency,Religion,PhoneNumber,Email,Photo,Address,Nationality,Province,Regency,Subdistrict,PostalCode,School,SchoolMajor,GraduationYear,Admission,Major1,Major2,Score,PassedMajorID,Timestamp
SBMPTN20210072,3311120411870003,212350258,Liuka Dries,Perempuan,2004-11-19 00:00:00,KOTA LUBUK LINGGAU,Konghucu,295-347-5103,ldriesab@gov.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. BATU BARA,DATUK TANAH DATAR,12345,SMAN 258,IPA,2022,SBMPTN,8,17,458,8,2021-07-10 00:00:00
SBMPTN20210073,3311120411870003,212350259,Frederico Picton,Perempuan,2003-10-22 00:00:00,KOTA LHOKSEUMAWE,Konghucu,307-991-0051,fpictonac@furl.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,MASBAGIK,12345,SMAN 284,IPA,2020,SBMPTN,16,1,666,16,2021-07-10 00:00:00
SBMPTN20210074,3311120411870003,212350260,Otis Glanville,Perempuan,2002-04-22 00:00:00,KOTA BIMA,Islam,906-317-7062,oglanvillead@cargocollective.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BENGKULU,KAB. KAUR,LUAS,12345,SMAN 134,IPA,2021,SBMPTN,5,6,666,5,2021-07-10 00:00:00
SBMPTN20210075,3311120411870003,212350261,Diena Hicklingbottom,Laki-Laki,2003-03-24 00:00:00,KAB. PARIGI MOUTONG,Hindu,816-900-9630,dhicklingbottomae@slashdot.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. MUNA BARAT,TIWORO UTARA,12345,SMAN 118,IPA,2020,SBMPTN,8,19,795,8,2021-07-10 00:00:00
SBMPTN20210076,3311120411870003,212350262,Cori Bizley,Perempuan,2004-05-27 00:00:00,KAB. BOJONEGORO,Hindu,414-159-7880,cbizleyaf@spiegel.de,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. LABUHANBATU UTARA,AEK KUO,12345,SMAN 65,IPS,2022,SBMPTN,22,13,608,,2021-07-10 00:00:00
SBMPTN20210077,3311120411870003,212350263,Kristofer Dubber,Laki-Laki,2002-03-03 00:00:00,KAB. KARIMUN,Konghucu,516-361-1011,kdubberag@bloomberg.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. LANDAK,NGABANG,12345,SMAN 477,IPA,2021,SBMPTN,31,14,707,31,2021-07-10 00:00:00
SBMPTN20210078,3311120411870003,212350264,Anna-maria Wyrill,Perempuan,2003-10-01 00:00:00,KAB. BENGKULU UTARA,Hindu,570-588-1465,awyrillah@youtu.be,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. MALANG,PAGELARAN,12345,SMAN 224,IPA,2022,SBMPTN,12,22,525,12,2021-07-10 00:00:00
SBMPTN20210079,3311120411870003,212350265,Roby Taft,Perempuan,2005-05-19 00:00:00,KAB. SUKOHARJO,Hindu,174-482-1678,rtaftai@wiley.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. TOLI TOLI,DAMPAL SELATAN,12345,SMAN 66,IPA,2022,SBMPTN,25,29,631,25,2021-07-10 00:00:00
SBMPTN20210080,3311120411870003,212350266,Andrew Artin,Perempuan,2002-06-01 00:00:00,KAB. KLATEN,Konghucu,380-604-2584,aartinaj@addtoany.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. KAIMANA,TELUK ARGUNI ATAS,12345,SMAN 284,IPA,2021,SBMPTN,13,26,454,13,2021-07-10 00:00:00
SBMPTN20210081,3311120411870003,212350267,Conny Tyt,Laki-Laki,2004-06-05 00:00:00,KAB. SERAM BAGIAN BARAT,Konghucu,342-751-2980,ctytak@rakuten.co.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. SAMBAS,SELAKAU TIMUR,12345,SMAN 478,IPA,2022,SBMPTN,26,14,682,26,2021-07-10 00:00:00
SBMPTN20210082,3311120411870003,212350268,Gonzalo Puve,Perempuan,2003-07-23 00:00:00,KAB. BANDUNG,Katolik,148-910-2201,gpuveal@jalbum.net,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. PARIGI MOUTONG,SAUSU,12345,SMAN 130,BAHASA,2020,SBMPTN,6,7,639,,2021-07-10 00:00:00
SBMPTN20210083,3311120411870003,212350269,Rosmunda Eyles,Perempuan,2004-05-31 00:00:00,KAB. SIMALUNGUN,Katolik,569-196-0356,reylesam@forbes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. KARO,KUTABULUH,12345,SMAN 340,IPS,2020,SBMPTN,11,1,587,11,2021-07-10 00:00:00
SBMPTN20210084,3311120411870003,212350270,Concordia Polin,Laki-Laki,2003-05-05 00:00:00,KAB. SIAK,Konghucu,222-396-9035,cpolinan@sogou.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. OGAN KOMERING ULU TIMUR,CEMPAKA,12345,SMAN 493,IPA,2021,SBMPTN,12,18,461,12,2021-07-10 00:00:00
SBMPTN20210085,3311120411870003,212350271,Cleve Larder,Laki-Laki,2004-10-03 00:00:00,KAB. MALUKU BARAT DAYA,Konghucu,781-899-7718,clarderao@wikispaces.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. KEBUMEN,AMBAL,12345,SMAN 155,IPA,2020,SBMPTN,20,11,695,20,2021-07-10 00:00:00
SBMPTN20210086,3311120411870003,212350272,Connor Keune,Laki-Laki,2004-01-23 00:00:00,KOTA TANJUNG BALAI,Konghucu,691-441-8398,ckeuneap@epa.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU,KAB. BURU,WAELATA,12345,SMAN 482,IPA,2020,SBMPTN,26,12,666,26,2021-07-10 00:00:00
SBMPTN20210087,3311120411870003,212350273,Tonye Dawbury,Laki-Laki,2004-09-23 00:00:00,KAB. MADIUN,Katolik,393-257-7825,tdawburyaq@pbs.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAMBI,KAB. MERANGIN,BANGKO BARAT,12345,SMAN 266,IPA,2021,SBMPTN,3,7,516,3,2021-07-10 00:00:00
SBMPTN20210088,3311120411870003,212350274,Fabiano Cornil,Laki-Laki,2003-03-09 00:00:00,KAB. HULU SUNGAI SELATAN,Buddha,603-944-1754,fcornilar@surveymonkey.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAMBI,KAB. SAROLANGUN,BATHIN VIII,12345,SMAN 276,IPA,2021,SBMPTN,2,4,460,,2021-07-10 00:00:00
SBMPTN20210089,3311120411870003,212350275,Adriena Crothers,Laki-Laki,2003-01-04 00:00:00,KAB. LAMPUNG SELATAN,Konghucu,143-363-3557,acrothersas@jiathis.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. OGAN KOMERING ULU SELATAN,KISAM ILIR,12345,SMAN 366,IPA,2022,SBMPTN,2,28,549,2,2021-07-10 00:00:00
SBMPTN20210090,3311120411870003,212350276,Monah Galvan,Laki-Laki,2002-02-06 00:00:00,KOTA BANDA ACEH,Buddha,981-366-0815,mgalvanat@ning.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. KEPULAUAN MERANTI,TEBING TINGGI BARAT,12345,SMAN 169,IPA,2022,SBMPTN,2,23,559,2,2021-07-10 00:00:00
SBMPTN20210091,3311120411870003,212350277,Pollyanna McCauley,Laki-Laki,2004-02-03 00:00:00,KAB. MESUJI,Katolik,190-561-9654,pmccauleyau@exblog.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN SELATAN,KAB. BALANGAN,PARINGIN SELATAN,12345,SMAN 104,IPS,2020,SBMPTN,4,17,509,4,2021-07-10 00:00:00
SBMPTN20210092,3311120411870003,212350278,Mil Tooby,Perempuan,2005-02-08 00:00:00,KAB. BOLAANG MONGONDOW SELATAN,Konghucu,631-671-5687,mtoobyav@tiny.cc,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. GROBOGAN,WIROSARI,12345,SMAN 48,BAHASA,2020,SBMPTN,5,30,792,5,2021-07-10 00:00:00
SBMPTN20210093,3311120411870003,212350279,Tildi Honacker,Perempuan,2003-03-17 00:00:00,KAB. KEPULAUAN ARU,Katolik,537-410-9592,thonackeraw@tuttocitta.it,https://google.com,Jalan Nasional Nomor 1,Indonesia,KALIMANTAN BARAT,KAB. SAMBAS,SEBAWI,12345,SMAN 169,IPA,2022,SBMPTN,29,4,560,29,2021-07-10 00:00:00
SBMPTN20210094,3311120411870003,212350280,Valli Gilpin,Perempuan,2002-05-06 00:00:00,KAB. SLEMAN,Konghucu,587-671-5938,vgilpinax@infoseek.co.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. WAJO,BELAWA,12345,SMAN 453,IPA,2020,SBMPTN,7,2,629,7,2021-07-10 00:00:00
SBMPTN20210095,3311120411870003,212350281,Meris Biggadike,Perempuan,2003-07-25 00:00:00,KOTA TERNATE,Konghucu,871-443-6704,mbiggadikeay@bluehost.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. AGAM,AMPEK NAGARI,12345,SMAN 16,IPS,2022,SBMPTN,26,25,603,,2021-07-10 00:00:00
SBMPTN20210096,3311120411870003,212350282,Lucien Marusik,Perempuan,2003-04-27 00:00:00,KOTA KEDIRI,Islam,159-173-3649,lmarusikaz@aol.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH SINGKIL,SIMPANG KANAN,12345,SMAN 410,IPS,2022,SBMPTN,3,23,629,3,2021-07-10 00:00:00
SBMPTN20210097,3311120411870003,212350283,Bjorn Owain,Laki-Laki,2005-10-09 00:00:00,KAB. DELI SERDANG,Kristen,753-760-3175,bowainb0@goodreads.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA,KAB. PANIAI,KEBO,12345,SMAN 115,IPA,2021,SBMPTN,16,14,600,16,2021-07-10 00:00:00
SBMPTN20210098,3311120411870003,212350284,Hamlin Duchan,Laki-Laki,2002-07-24 00:00:00,KAB. ACEH UTARA,Katolik,157-714-6638,hduchanb1@hatena.ne.jp,https://google.com,Jalan Nasional Nomor 1,Indonesia,BALI,KAB. KARANGASEM,SELAT,12345,SMAN 37,IPA,2021,SBMPTN,20,13,666,,2021-07-10 00:00:00
SBMPTN20210099,3311120411870003,212350285,Gal Smalcombe,Laki-Laki,2005-09-14 00:00:00,KAB. MANGGARAI TIMUR,Buddha,205-375-7787,gsmalcombeb2@fema.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. PESISIR SELATAN,BAYANG,12345,SMAN 162,IPA,2021,SBMPTN,3,2,785,3,2021-07-10 00:00:00
SBMPTN20210100,3311120411870003,212350286,Maurita Capelow,Perempuan,2004-02-07 00:00:00,KAB. MALANG,Hindu,683-567-0984,mcapelowb3@phoca.cz,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. PAMEKASAN,PADEMAWU,12345,SMAN 259,IPA,2022,SBMPTN,29,32,698,29,2021-07-10 00:00:00
SBMPTN20210101,3311120411870003,212350287,Cordelie Morewood,Laki-Laki,2005-09-30 00:00:00,KAB. TORAJA UTARA,Buddha,913-857-2884,cmorewood0@networksolutions.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,SEKONGKANG,12345,SMAN 427,IPA,2020,SBMPTN,14,21,770,14,2021-07-10 00:00:00
SBMPTN20210102,3311120411870003,212350288,Wanids Burnage,Laki-Laki,2002-01-01 00:00:00,KAB. PIDIE,Buddha,867-730-2278,wburnage1@pinterest.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. KAMPAR,KAMPA,12345,SMAN 341,IPS,2022,SBMPTN,5,20,460,5,2021-07-10 00:00:00
SBMPTN20210103,3311120411870003,212350289,Gelya Boydon,Perempuan,2004-09-03 00:00:00,KAB. ACEH BARAT DAYA,Kristen,982-561-1294,gboydon2@quantcast.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. PAMEKASAN,PEGANTENAN,12345,SMAN 187,IPA,2022,SBMPTN,7,5,606,7,2021-07-10 00:00:00
SBMPTN20210104,3311120411870003,212350290,Ashlan Nealon,Laki-Laki,2004-09-15 00:00:00,KAB. SUKABUMI,Kristen,882-149-2616,anealon3@globo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH SINGKIL,GUNUNG MERIAH,12345,SMAN 165,IPA,2020,SBMPTN,30,26,602,30,2021-07-10 00:00:00
SBMPTN20210105,3311120411870003,212350291,Roxana Scawen,Perempuan,2005-04-14 00:00:00,KAB. SERUYAN,Katolik,447-462-6098,rscawen4@gnu.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI UTARA,KAB. MINAHASA,KAWANGKOAN UTARA,12345,SMAN 360,IPA,2022,SBMPTN,23,21,691,23,2021-07-10 00:00:00
SBMPTN20210106,3311120411870003,212350292,Bud Dallimare,Laki-Laki,2005-09-22 00:00:00,KAB. KUBU RAYA,Hindu,182-933-1829,bdallimare5@weibo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH TENGAH,KEBAYAKAN,12345,SMAN 267,IPA,2020,SBMPTN,32,3,610,32,2021-07-10 00:00:00
SBMPTN20210107,3311120411870003,212350293,Bryn Trimming,Laki-Laki,2003-04-10 00:00:00,KOTA PALANGKARAYA,Hindu,261-514-4131,btrimming6@blogger.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. LANGKAT,HINAI,12345,SMAN 57,IPA,2020,SBMPTN,22,25,488,22,2021-07-10 00:00:00
SBMPTN20210108,3311120411870003,212350294,Korey Regler,Perempuan,2002-05-22 00:00:00,KAB. TABANAN,Konghucu,353-222-5906,kregler7@about.me,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. OGAN ILIR,INDRALAYA UTARA,12345,SMAN 280,BAHASA,2020,SBMPTN,29,24,566,29,2021-07-10 00:00:00
SBMPTN20210109,3311120411870003,212350295,Robinetta Sargant,Laki-Laki,2003-11-14 00:00:00,KAB. MAMUJU,Buddha,850-296-7977,rsargant8@nyu.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KOLAKA UTARA,PAKUE,12345,SMAN 187,IPA,2021,SBMPTN,24,21,527,24,2021-07-10 00:00:00
SBMPTN20210110,3311120411870003,212350296,Renie Frigout,Perempuan,2003-08-19 00:00:00,KAB. DELI SERDANG,Kristen,698-924-4645,rfrigout9@china.com.cn,https://google.com,Jalan Nasional Nomor 1,Indonesia,GORONTALO,KAB. PAHUWATO,BUNTULIA,12345,SMAN 262,IPS,2021,SBMPTN,9,10,747,,2021-07-10 00:00:00
SBMPTN20210111,3311120411870003,212350297,Randy Marquis,Laki-Laki,2004-01-29 00:00:00,KAB. PIDIE JAYA,Katolik,176-379-7094,rmarquisa@businessweek.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA BARAT,KAB. SUKABUMI,SUKARAJA,12345,SMAN 96,IPA,2022,SBMPTN,5,21,609,5,2021-07-10 00:00:00
SBMPTN20210112,3311120411870003,212350298,Griffin Haycraft,Perempuan,2003-07-10 00:00:00,KOTA METRO,Konghucu,863-411-0493,ghaycraftb@w3.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. CILACAP,MAOS,12345,SMAN 312,IPA,2020,SBMPTN,32,19,767,32,2021-07-10 00:00:00
SBMPTN20210113,3311120411870003,212350299,Heddie Leftbridge,Laki-Laki,2003-12-20 00:00:00,KAB. PEGUNUNGAN BINTANG,Islam,729-800-1749,hleftbridgec@dedecms.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG UTARA,SUNGKAI TENGAH,12345,SMAN 482,IPA,2020,SBMPTN,3,17,656,,2021-07-10 00:00:00
SBMPTN20210114,3311120411870003,212350300,Burch Arnason,Laki-Laki,2003-11-15 00:00:00,KOTA BITUNG,Katolik,663-539-1416,barnasond@google.com.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. MALANG,PAKISAJI,12345,SMAN 318,IPA,2021,SBMPTN,1,18,458,1,2021-07-10 00:00:00
SBMPTN20210115,3311120411870003,212350301,Jordain Sandeman,Perempuan,2002-10-04 00:00:00,KOTA BANDAR LAMPUNG,Buddha,213-602-5541,jsandemane@independent.co.uk,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. SIMALUNGUN,SIANTAR,12345,SMAN 151,IPA,2021,SBMPTN,2,10,468,2,2021-07-10 00:00:00
SBMPTN20210116,3311120411870003,212350302,Spike Vigneron,Perempuan,2004-04-07 00:00:00,KAB. GRESIK,Katolik,607-408-9382,svigneronf@cocolog-nifty.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. SITUBONDO,PANJI,12345,SMAN 247,IPA,2021,SBMPTN,11,16,532,11,2021-07-10 00:00:00
SBMPTN20210117,3311120411870003,212350303,Mychal Tuttle,Perempuan,2004-03-21 00:00:00,KAB. MAJENE,Hindu,367-475-3734,mtuttleg@eventbrite.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KOTA TANGERANG SELATAN,SERPONG UTARA,12345,SMAN 228,IPA,2020,SBMPTN,6,29,771,6,2021-07-10 00:00:00
SBMPTN20210118,3311120411870003,212350304,Antonietta Robun,Perempuan,2005-01-12 00:00:00,KAB. ROTE NDAO,Hindu,896-460-9692,arobunh@example.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. TAPANULI UTARA,PANGARIBUAN,12345,SMAN 254,IPA,2020,SBMPTN,19,30,504,19,2021-07-10 00:00:00
SBMPTN20210119,3311120411870003,212350305,Bren Coole,Perempuan,2003-07-11 00:00:00,KAB. SUMBA BARAT,Kristen,157-389-5698,bcoolei@networksolutions.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,12345,SMAN 291,IPA,2021,SBMPTN,14,14,743,14,2021-07-10 00:00:00
SBMPTN20210120,3311120411870003,212350306,Odelia De'Vere - Hunt,Laki-Laki,2004-02-24 00:00:00,KAB. SOLOK,Hindu,237-368-3191,odeverej@walmart.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA UTARA,KAB. TAPANULI UTARA,PURBA TUA,12345,SMAN 410,IPA,2020,SBMPTN,3,26,598,3,2021-07-10 00:00:00
SBMPTN20210121,3311120411870003,212350307,Lucian Pickthall,Laki-Laki,2005-10-19 00:00:00,KAB. KONAWE UTARA,Katolik,723-145-0375,lpickthallk@netvibes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA SELATAN,KAB. MUARA ENIM,LAWANG KIDUL,12345,SMAN 276,IPA,2022,SBMPTN,19,3,545,19,2021-07-10 00:00:00
SBMPTN20210122,3311120411870003,212350308,Dory Bainton,Laki-Laki,2003-01-10 00:00:00,KAB. LAMPUNG TENGAH,Islam,675-405-4905,dbaintonl@baidu.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA BARAT,TEMPILANG,12345,SMAN 301,IPA,2020,SBMPTN,32,31,603,32,2021-07-10 00:00:00
SBMPTN20210123,3311120411870003,212350309,Bette Margrie,Perempuan,2002-09-08 00:00:00,KAB. JENEPONTO,Kristen,540-645-6268,bmargriem@usnews.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,ACEH,KAB. ACEH SELATAN,TRUMON TENGAH,12345,SMAN 223,IPA,2021,SBMPTN,19,4,687,19,2021-07-10 00:00:00
SBMPTN20210124,3311120411870003,212350310,Melvin Yosselevitch,Laki-Laki,2003-05-10 00:00:00,KAB. MAGETAN,Katolik,288-101-2463,myosselevitchn@scribd.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KOTA MAKASSAR,MAMAJANG,12345,SMAN 32,IPA,2022,SBMPTN,16,29,769,16,2021-07-10 00:00:00
SBMPTN20210125,3311120411870003,212350311,Alisun Cornejo,Laki-Laki,2005-10-06 00:00:00,KAB. DEIYAI,Islam,911-354-7014,acornejoo@abc.net.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. TAMBRAUW,MPUR,12345,SMAN 207,IPA,2021,SBMPTN,30,20,729,30,2021-07-10 00:00:00
SBMPTN20210126,3311120411870003,212350312,Minor Stener,Perempuan,2005-05-12 00:00:00,KAB. SORONG,Hindu,193-411-1416,mstenerp@ezinearticles.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. DHARMASRAYA,TIMPEH,12345,SMAN 223,IPA,2020,SBMPTN,14,10,661,14,2021-07-10 00:00:00
SBMPTN20210127,3311120411870003,212350313,Myra Matson,Perempuan,2003-03-04 00:00:00,KAB. BANJAR,Buddha,875-251-3177,mmatsonq@wufoo.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TENGAH,KAB. SEMARANG,PRINGAPUS,12345,SMAN 77,IPA,2020,SBMPTN,14,32,587,14,2021-07-10 00:00:00
SBMPTN20210128,3311120411870003,212350314,Norri Rosetti,Laki-Laki,2003-07-03 00:00:00,KAB. WAJO,Katolik,409-885-0560,nrosettir@mozilla.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI SELATAN,KAB. TANA TORAJA,RANTETAYO,12345,SMAN 235,IPA,2021,SBMPTN,24,7,614,,2021-07-10 00:00:00
SBMPTN20210129,3311120411870003,212350315,Cleo Breede,Laki-Laki,2003-05-13 00:00:00,KAB. CIANJUR,Buddha,409-944-9383,cbreedes@fda.gov,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. SUMENEP,NONGGUNONG,12345,SMAN 78,IPA,2022,SBMPTN,25,30,480,25,2021-07-10 00:00:00
SBMPTN20210130,3311120411870003,212350316,Burl Bickerstaffe,Perempuan,2003-02-04 00:00:00,KAB. PENAJAM PASER UTARA,Buddha,257-836-1388,bbickerstaffet@nsw.gov.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. SIAK,PUSAKO,12345,SMAN 471,IPA,2022,SBMPTN,27,32,482,27,2021-07-10 00:00:00
SBMPTN20210131,3311120411870003,212350317,Frieda Nulty,Laki-Laki,2002-01-24 00:00:00,KOTA PEKANBARU,Islam,689-342-0200,fnultyu@surveymonkey.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,JAWA TIMUR,KAB. MAGETAN,SIDOREJO,12345,SMAN 408,IPS,2021,SBMPTN,30,22,453,30,2021-07-10 00:00:00
SBMPTN20210132,3311120411870003,212350318,Cahra Gillbard,Perempuan,2004-03-04 00:00:00,KAB. MIMIKA,Katolik,127-253-8310,cgillbardv@cloudflare.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. PESISIR SELATAN,LINGGO SARI BAGANTI,12345,SMAN 89,IPA,2022,SBMPTN,10,32,730,10,2021-07-10 00:00:00
SBMPTN20210133,3311120411870003,212350319,Johnathan Snellman,Laki-Laki,2005-08-16 00:00:00,KAB. KARIMUN,Hindu,230-417-2328,jsnellmanw@over-blog.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SUMATERA BARAT,KAB. SIJUNJUNG,IV NAGARI,12345,SMAN 487,IPA,2021,SBMPTN,6,11,547,6,2021-07-10 00:00:00
SBMPTN20210134,3311120411870003,212350320,Arie McChruiter,Laki-Laki,2004-11-22 00:00:00,KAB. BATU BARA,Buddha,359-285-5692,amcchruiterx@dyndns.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,BANTEN,KAB. SERANG,ANYAR,12345,SMAN 509,IPA,2020,SBMPTN,13,12,469,13,2021-07-10 00:00:00
SBMPTN20210135,3311120411870003,212350321,Melloney Crimin,Laki-Laki,2002-06-04 00:00:00,KAB. LANNY JAYA,Katolik,980-834-9586,mcriminy@un.org,https://google.com,Jalan Nasional Nomor 1,Indonesia,PAPUA BARAT,KAB. MAYBRAT,AYAMARU SELATAN JAYA,12345,SMAN 5,IPA,2021,SBMPTN,8,3,451,,2021-07-10 00:00:00
SBMPTN20210136,3311120411870003,212350322,Harrie Mughal,Laki-Laki,2002-11-02 00:00:00,KAB. MALINAU,Islam,938-692-7217,hmughalz@alexa.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGGARA,KAB. KONAWE SELATAN,ANDOOLO,12345,SMAN 335,IPA,2022,SBMPTN,16,19,576,16,2021-07-10 00:00:00
SBMPTN20210137,3311120411870003,212350323,Rebbecca MacBean,Perempuan,2004-12-30 00:00:00,KAB. ACEH SELATAN,Kristen,284-348-2033,rmacbean10@abc.net.au,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG SELATAN,PALAS,12345,SMAN 216,IPA,2020,SBMPTN,9,28,793,9,2021-07-10 00:00:00
SBMPTN20210138,3311120411870003,212350324,Blaire Roseman,Laki-Laki,2002-03-23 00:00:00,KOTA SABANG,Katolik,624-134-1838,broseman11@mapy.cz,https://google.com,Jalan Nasional Nomor 1,Indonesia,SULAWESI TENGAH,KAB. BANGGAI,MOILONG,12345,SMAN 504,IPA,2022,SBMPTN,9,4,670,9,2021-07-10 00:00:00
SBMPTN20210139,3311120411870003,212350325,Shayna Ginity,Perempuan,2004-12-28 00:00:00,KAB. MOJOKERTO,Islam,546-392-7972,sginity12@parallels.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU,KAB. BURU,BATABUAL,12345,SMAN 108,IPA,2021,SBMPTN,29,20,646,29,2021-07-10 00:00:00
SBMPTN20210140,3311120411870003,212350326,Gillan Froschauer,Perempuan,2004-04-08 00:00:00,KAB. SIDENRENG RAPPANG,Hindu,281-394-3690,gfroschauer13@netvibes.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,RIAU,KAB. INDRAGIRI HILIR,PELANGIRAN,12345,SMAN 420,BAHASA,2021,SBMPTN,11,19,530,,2021-07-10 00:00:00
SBMPTN20210141,3311120411870003,212350327,Bendix Prinett,Perempuan,2003-04-27 00:00:00,KAB. WAROPEN,Konghucu,225-356-2130,bprinett14@google.es,https://google.com,Jalan Nasional Nomor 1,Indonesia,BALI,KOTA DENPASAR,DENPASAR TIMUR,12345,SMAN 360,BAHASA,2020,SBMPTN,9,30,519,9,2021-07-10 00:00:00
SBMPTN20210142,3311120411870003,212350328,Nicolina McGee,Laki-Laki,2003-10-21 00:00:00,KAB. MAMASA,Buddha,637-506-1011,nmcgee15@ucsd.edu,https://google.com,Jalan Nasional Nomor 1,Indonesia,LAMPUNG,KAB. LAMPUNG SELATAN,TANJUNG SARI,12345,SMAN 290,IPA,2022,SBMPTN,6,10,566,6,2021-07-10 00:00:00
SBMPTN20210143,3311120411870003,212350329,Herrick Geaveny,Laki-Laki,2002-12-26 00:00:00,KAB. KEPULAUAN ARU,Katolik,704-144-3966,hgeaveny16@nydailynews.com,https://google.com,Jalan Nasional Nomor 1,Indonesia,MALUKU,KAB. SERAM BAGIAN BARAT,TANIWEL TIMUR,12345,SMAN 122,IPS,2022,SBMPTN,22,30,560,,2021-07-10 00:00:00
