ID	Name	MajorID	AdmissionID	PartnerID	SchoolID	ModifiedDate
MANDIRI20210488	Konstantin Sibly	9	1	13	220	2021-07-10
MANDIRI20210489	Pascale Giannini	25	2		462	2021-07-10
MANDIRI20210490	Noni Heasley	13	1	31	74	2021-07-10
MANDIRI20210491	Ricky Diego	11	3		346	2021-07-10
MANDIRI20210494	Obed Saunderson	11	4		95	2021-07-10
MANDIRI20210496	Sheilah Shrimptone	25	2		477	2021-07-10
MANDIRI20210497	Alphonso Pirt	14	2		38	2021-07-10
MANDIRI20210498	Berrie Lockless	24	1	60	365	2021-07-10
MANDIRI20210499	Caren Shotboult	6	2		108	2021-07-10
MANDIRI20210500	Lora Josland	9	2		279	2021-07-10
MANDIRI20210501	Maxim Chimes	10	2		241	2021-07-10
MANDIRI20210502	Florencia Rydeard	13	1	29	133	2021-07-10
MANDIRI20210503	Beilul Poston	20	1	63	206	2021-07-10
MANDIRI20210504	Valery Playden	30	4		379	2021-07-10
MANDIRI20210505	Mile Thackray	24	2		352	2021-07-10
MANDIRI20210506	Gael Perham	3	2		201	2021-07-10
MANDIRI20210507	Melinda Izachik	2	2		509	2021-07-10
MANDIRI20210508	Clemmy McGann	8	3		492	2021-07-10
MANDIRI20210509	Nicholle Cockrill	6	2		288	2021-07-10
MANDIRI20210511	Xenos Ethington	12	3		188	2021-07-10
MANDIRI20210513	Arlin Voss	9	1	60	353	2021-07-10
MANDIRI20210514	Ali Boother	32	1	29	31	2021-07-10
MANDIRI20210515	Ransom Ferreira	1	2		222	2021-07-10
MANDIRI20210516	Abie Werndly	12	2		410	2021-07-10
MANDIRI20210519	Tab Lippett	4	2		237	2021-07-10
MANDIRI20210520	Justinn Studde	25	4		479	2021-07-10
MANDIRI20210522	Raphaela Backshill	27	3		266	2021-07-10
MANDIRI20210523	Raychel Eliassen	5	4		27	2021-07-10
MANDIRI20210524	Tommy Koppke	11	4		238	2021-07-10
MANDIRI20210525	Dionis Bruton	1	2		56	2021-07-10
MANDIRI20210526	Yorke Saltern	22	2		42	2021-07-10
MANDIRI20210527	Yasmeen Tovey	32	1	23	348	2021-07-10
MANDIRI20210528	Silvana Gusticke	30	2		63	2021-07-10
MANDIRI20210529	Roze Channon	25	1	36	330	2021-07-10
MANDIRI20210530	Phip Burley	4	1	47	501	2021-07-10
MANDIRI20210531	Aland Lockitt	9	2		505	2021-07-10
MANDIRI20210532	Pattin Synnott	10	4		402	2021-07-10
MANDIRI20210533	Georgena Colliber	29	2		490	2021-07-10
MANDIRI20210535	Delmor Pelcheur	12	2		340	2021-07-10
MANDIRI20210536	Wendie Mandry	18	3		331	2021-07-10
MANDIRI20210537	Willow Radenhurst	26	2		151	2021-07-10
MANDIRI20210538	Joane Chipman	1	2		386	2021-07-10
MANDIRI20210540	Phillie Akaster	7	2		96	2021-07-10
MANDIRI20210543	Cazzie Ferschke	27	3		486	2021-07-10
MANDIRI20210544	Lavena Polkinghorne	27	2		487	2021-07-10
MANDIRI20210545	Jean Humbles	12	2		262	2021-07-10
MANDIRI20210546	Danette Queyos	30	3		390	2021-07-10
MANDIRI20210547	Lannie Ladds	17	2		149	2021-07-10
MANDIRI20210548	Michal Manning	2	1	55	35	2021-07-10
MANDIRI20210549	Redford Bard	3	4		385	2021-07-10
MANDIRI20210550	Consuelo Dyerson	4	3		452	2021-07-10
MANDIRI20210551	Perla Dudmesh	27	2		481	2021-07-10
MANDIRI20210552	Carce Alishoner	25	4		221	2021-07-10
MANDIRI20210553	Deborah Bauchop	24	2		118	2021-07-10
MANDIRI20210554	Fredericka Bru	7	2		313	2021-07-10
MANDIRI20210555	Zebedee Fussey	20	2		448	2021-07-10
MANDIRI20210556	Harry Mangenot	3	2		248	2021-07-10
MANDIRI20210557	Dante Lugard	11	3		246	2021-07-10
MANDIRI20210558	Trixie Starte	31	2		94	2021-07-10
MANDIRI20210559	Reid Jewise	13	1	51	368	2021-07-10
MANDIRI20210560	Neysa Saph	23	1	6	512	2021-07-10
MANDIRI20210563	Salvidor Brigstock	2	2		23	2021-07-10
MANDIRI20210564	Lacey Wybrew	8	4		297	2021-07-10
MANDIRI20210565	Beau Kinkead	26	2		79	2021-07-10
MANDIRI20210566	Eirena Waterdrinker	20	2		32	2021-07-10
MANDIRI20210567	Baillie Gheeraert	10	2		426	2021-07-10
MANDIRI20210568	Perkin Pooke	32	3		138	2021-07-10
MANDIRI20210569	Salomo Shedden	7	1	59	161	2021-07-10
MANDIRI20210570	Madelina Mashal	13	2		311	2021-07-10
MANDIRI20210571	Joachim Marney	4	3		502	2021-07-10
MANDIRI20210572	Leisha Kettow	8	2		204	2021-07-10
MANDIRI20210573	Joseph MacAnulty	6	2		479	2021-07-10
MANDIRI20210574	Trevor Faragher	10	2		294	2021-07-10
MANDIRI20210575	Kassi MacManus	30	2		295	2021-07-10
MANDIRI20210576	Nathanil Coulthurst	24	2		366	2021-07-10
MANDIRI20210577	Grantley Ankers	24	2		310	2021-07-10
MANDIRI20210578	Saunders Genike	25	2		227	2021-07-10
MANDIRI20210579	Chrissy Thowless	27	3		511	2021-07-10
MANDIRI20210580	Blane Marke	20	4		489	2021-07-10
MANDIRI20210581	Rubetta Divver	1	2		205	2021-07-10
MANDIRI20210582	Junette Cusack	1	2		381	2021-07-10
MANDIRI20210583	Johnath Ide	29	4		286	2021-07-10
MANDIRI20210584	Cammy Benallack	17	2		97	2021-07-10
MANDIRI20210585	Yolanda Vassar	10	2		107	2021-07-10
MANDIRI20210586	Audry Willas	32	1	24	443	2021-07-10
MANDIRI20210587	Gunther Wardhaw	30	2		395	2021-07-10
MANDIRI20210588	Pandora Latey	28	2		364	2021-07-10
MANDIRI20210590	Harvey Fearneley	32	2		214	2021-07-10
MANDIRI20210591	Angelica Robinet	8	2		224	2021-07-10
MANDIRI20210592	Cassandra Toolan	28	1	69	372	2021-07-10
MANDIRI20210593	Gabie Le Count	32	2		171	2021-07-10
MANDIRI20210594	Pierce Shaylor	3	2		481	2021-07-10
MANDIRI20210595	Pyotr Winder	21	2		111	2021-07-10
MANDIRI20210596	Chiquia Barde	10	2		455	2021-07-10
MANDIRI20210597	Simone Rosenblatt	6	2		355	2021-07-10
MANDIRI20210598	Judith Lebang	11	2		190	2021-07-10
MANDIRI20210599	Ber Nevinson	3	2		85	2021-07-10
MANDIRI20210600	Madge Bollom	19	4		254	2021-07-10
MANDIRI20210601	Shelton Wallentin	17	4		65	2021-07-10
MANDIRI20210602	Ollie Griffin	2	2		85	2021-07-10
MANDIRI20210603	Kristofer Balcers	26	2		484	2021-07-10
MANDIRI20210604	Olag Jopke	13	2		103	2021-07-10
MANDIRI20210605	Estell Cullingworth	30	2		97	2021-07-10
MANDIRI20210606	Arlina Kaygill	18	2		345	2021-07-10
MANDIRI20210607	Norene Itzcak	24	2		89	2021-07-10
MANDIRI20210608	Selene Moxom	4	2		160	2021-07-10
MANDIRI20210609	Parker Nears	5	4		426	2021-07-10
MANDIRI20210611	Rollin Balharrie	12	3		175	2021-07-10
MANDIRI20210614	Sosanna Wardel	24	3		262	2021-07-10
MANDIRI20210615	Alano Gillion	13	3		125	2021-07-10
MANDIRI20210616	Tate Caulcutt	6	4		59	2021-07-10
MANDIRI20210617	Dal Ronayne	31	4		432	2021-07-10
MANDIRI20210618	Louis Mutter	7	3		482	2021-07-10
MANDIRI20210619	Padget Phidgin	27	4		385	2021-07-10
MANDIRI20210620	Theressa Tice	8	4		350	2021-07-10
MANDIRI20210621	Gene Olyet	17	3		233	2021-07-10
MANDIRI20210622	Ruthie Griswood	10	2		473	2021-07-10
MANDIRI20210623	Brockie McCullen	30	1	54	36	2021-07-10
MANDIRI20210624	Vlad Jessard	8	2		132	2021-07-10
MANDIRI20210625	Patrizio Aspenlon	19	2		295	2021-07-10
MANDIRI20210626	Reginald Menlove	8	2		378	2021-07-10
MANDIRI20210627	Marshal Faloon	21	3		115	2021-07-10
MANDIRI20210628	Erie Crouse	28	4		256	2021-07-10
MANDIRI20210629	Mordecai Dolman	5	4		469	2021-07-10
MANDIRI20210631	Konstanze Zellner	10	2		379	2021-07-10
MANDIRI20210632	Karim Marcoolyn	28	2		294	2021-07-10
MANDIRI20210633	Heida Chard	20	2		39	2021-07-10
MANDIRI20210634	Sheela Drivers	32	2		327	2021-07-10
MANDIRI20210635	Nehemiah Vokes	9	2		431	2021-07-10
MANDIRI20210637	Carl Woosnam	19	1	4	147	2021-07-10
MANDIRI20210639	Del Weldrick	11	4		312	2021-07-10
MANDIRI20210640	Gretel Skep	8	4		279	2021-07-10
MANDIRI20210641	Corbet Mee	17	4		392	2021-07-10
MANDIRI20210642	Edie Trenbey	27	1	19	319	2021-07-10
MANDIRI20210643	Josephina Dougliss	8	1	45	303	2021-07-10
MANDIRI20210644	Farica Gannaway	24	2		412	2021-07-10
MANDIRI20210646	Engracia Ferrucci	23	3		131	2021-07-10
MANDIRI20210650	Marv Gawn	5	2		38	2021-07-10
MANDIRI20210651	Noni Mecchi	32	2		156	2021-07-10
MANDIRI20210652	Carena Loisi	4	2		107	2021-07-10
MANDIRI20210653	Hildagard Paige	6	4		430	2021-07-10
MANDIRI20210655	Jake Drains	30	3		45	2021-07-10
MANDIRI20210656	Jarrod Shropshire	12	2		214	2021-07-10
MANDIRI20210657	Dell Pruckner	26	4		506	2021-07-10
MANDIRI20210658	Kevyn Shirlaw	13	2		206	2021-07-10
MANDIRI20210659	Stu Tothacot	21	3		61	2021-07-10
MANDIRI20210660	Burnaby Tatlowe	10	3		270	2021-07-10
MANDIRI20210662	Garv Lightbourne	18	2		151	2021-07-10
MANDIRI20210663	Jackson Guirard	2	2		504	2021-07-10
MANDIRI20210664	Ches Wellstood	3	2		15	2021-07-10
MANDIRI20210665	Harley Hinckesman	17	1	19	501	2021-07-10
MANDIRI20210666	Rianon St. Hill	4	2		92	2021-07-10
MANDIRI20210667	Mychal Toyne	18	4		231	2021-07-10
MANDIRI20210668	Lonee Folk	15	2		235	2021-07-10
MANDIRI20210670	Danice Randerson	2	2		164	2021-07-10
MANDIRI20210671	Bartholomeo Eldershaw	21	2		298	2021-07-10
MANDIRI20210672	Antonio Helliker	3	2		170	2021-07-10
MANDIRI20210673	Fred Wylie	20	2		280	2021-07-10
MANDIRI20210674	Jennica ducarme	8	4		209	2021-07-10
MANDIRI20210675	Anita Howman	25	1	64	259	2021-07-10
MANDIRI20210676	Lance Wogan	29	2		220	2021-07-10
MANDIRI20210677	Lianna Bartholomieu	23	4		348	2021-07-10
MANDIRI20210678	Rhys Shaxby	11	4		430	2021-07-10
MANDIRI20210679	Ingaberg Fairchild	6	2		432	2021-07-10
MANDIRI20210681	Nico Vitet	9	2		10	2021-07-10
MANDIRI20210682	Tab Ketcher	22	2		345	2021-07-10
MANDIRI20210683	Yule Truggian	6	3		387	2021-07-10
MANDIRI20210684	Baudoin Robken	3	4		153	2021-07-10
MANDIRI20210685	Duke Wiffield	16	2		254	2021-07-10
MANDIRI20210686	Kissee Yurtsev	29	2		73	2021-07-10
MANDIRI20210687	Katey Coggan	1	2		364	2021-07-10
MANDIRI20210688	Sandy O'Heagertie	1	2		114	2021-07-10
MANDIRI20210689	Torrey Cammomile	13	2		482	2021-07-10
MANDIRI20210690	Massimo Rylett	19	2		180	2021-07-10
MANDIRI20210691	Ky Spaunton	19	4		487	2021-07-10
MANDIRI20210692	Pen Rabson	31	2		75	2021-07-10
MANDIRI20210695	Jessey Cankett	25	2		272	2021-07-10
MANDIRI20210696	Matilda Colgrave	26	2		411	2021-07-10
MANDIRI20210697	Horace Chalice	13	2		465	2021-07-10
MANDIRI20210698	Demeter Muttock	15	1	70	78	2021-07-10
MANDIRI20210699	Cecilio Lofty	32	2		278	2021-07-10
MANDIRI20210700	Archambault Bezemer	31	2		369	2021-07-10
MANDIRI20210701	Maurine Spellesy	1	3		102	2021-07-10
MANDIRI20210703	Jim Cringle	17	1	39	395	2021-07-10
MANDIRI20210704	Stanwood Baltzar	11	1	23	351	2021-07-10
MANDIRI20210705	Hagen Schieferstein	8	2		493	2021-07-10
MANDIRI20210706	Sophey Ramelot	12	2		297	2021-07-10
MANDIRI20210707	Aida Carren	6	2		330	2021-07-10
MANDIRI20210708	Myrtice Tomek	27	2		241	2021-07-10
MANDIRI20210709	Phebe Micka	29	2		208	2021-07-10
MANDIRI20210710	El Brockett	2	2		438	2021-07-10
MANDIRI20210712	Anette Bellew	19	2		52	2021-07-10
MANDIRI20210714	Ailina Lapides	1	4		78	2021-07-10
MANDIRI20210715	Onida Kienlein	6	3		444	2021-07-10
MANDIRI20210716	Roanna Peedell	11	2		168	2021-07-10
MANDIRI20210717	Julee Baker	16	2		12	2021-07-10
MANDIRI20210718	Skipp Emmins	1	2		385	2021-07-10
MANDIRI20210719	Margery Josilowski	5	4		342	2021-07-10
MANDIRI20210721	Ezekiel Bockmaster	16	2		497	2021-07-10
MANDIRI20210722	Lissi Shackelton	32	4		254	2021-07-10
MANDIRI20210723	Allyce Petricek	2	2		345	2021-07-10
MANDIRI20210724	Gwendolen Scorthorne	8	2		300	2021-07-10
MANDIRI20210725	Dominga Ladbrook	22	2		40	2021-07-10
MANDIRI20210726	Sheilakathryn Dinsey	16	1	9	424	2021-07-10
MANDIRI20210727	Nariko Baldini	4	2		148	2021-07-10
MANDIRI20210728	Garry Chitty	12	4		327	2021-07-10
MANDIRI20210729	Pearla Kirimaa	26	4		119	2021-07-10
MANDIRI20210730	Clayborn D'Aulby	17	4		292	2021-07-10
MANDIRI20210731	Roseanna Nealey	16	4		46	2021-07-10
MANDIRI20210732	Jasmina Leedes	16	2		277	2021-07-10
MANDIRI20210733	Ric Ivashev	13	2		16	2021-07-10
MANDIRI20210734	Rodolphe Giovannazzi	20	2		349	2021-07-10
MANDIRI20210735	Lynelle Emmer	4	2		108	2021-07-10
MANDIRI20210736	Ray Cronin	28	1	57	463	2021-07-10
MANDIRI20210738	Amabel Hartman	20	2		348	2021-07-10
MANDIRI20210739	Chadwick Oblein	17	2		465	2021-07-10
MANDIRI20210740	Jeramey Pulman	26	4		419	2021-07-10
MANDIRI20210741	Kai Hanscombe	7	1	69	278	2021-07-10
MANDIRI20210742	Bette O'Geaney	4	2		425	2021-07-10
MANDIRI20210743	Graehme Cosgrave	11	1	41	11	2021-07-10
MANDIRI20210744	Donielle Wipfler	22	2		207	2021-07-10
MANDIRI20210745	Roana Bowdidge	8	2		244	2021-07-10
MANDIRI20210746	Lorita Glendinning	31	2		29	2021-07-10
MANDIRI20210747	Cammi Talloe	28	2		358	2021-07-10
MANDIRI20210748	Arley Witten	20	2		248	2021-07-10
MANDIRI20210749	Barris Sadler	11	3		106	2021-07-10
MANDIRI20210750	Marybeth Atkin	30	3		84	2021-07-10
MANDIRI20210751	Haslett Rubbens	26	2		110	2021-07-10
MANDIRI20210752	Ibbie Grieger	4	2		298	2021-07-10
MANDIRI20210753	Abagail Becconsall	32	2		379	2021-07-10
MANDIRI20210754	Peta Paynton	32	2		73	2021-07-10
MANDIRI20210755	Baldwin Cholonin	3	2		169	2021-07-10
MANDIRI20210756	Elissa Pahler	21	4		184	2021-07-10
MANDIRI20210757	Billie Jacobson	13	2		391	2021-07-10
MANDIRI20210758	Edvard O'Lehane	6	2		184	2021-07-10
MANDIRI20210759	Armando Hughs	16	4		391	2021-07-10
MANDIRI20210760	Holly Forbear	8	1	28	380	2021-07-10
MANDIRI20210761	Woodie Gilmartin	7	2		456	2021-07-10
MANDIRI20210762	Vally O'Gready	16	2		426	2021-07-10
MANDIRI20210763	Meghan Diem	26	2		396	2021-07-10
MANDIRI20210764	Benji Hayen	2	2		91	2021-07-10
MANDIRI20210765	Nefen Eburne	24	2		185	2021-07-10
MANDIRI20210767	Daria Katzmann	23	2		485	2021-07-10
MANDIRI20210769	Earle Carabet	32	1	29	190	2021-07-10
MANDIRI20210770	Lynnette Lambertson	1	2		163	2021-07-10
MANDIRI20210771	Eldon Machent	10	1	23	172	2021-07-10
MANDIRI20210772	Ransell Willishire	17	4		250	2021-07-10
MANDIRI20210773	Lira Stammer	12	2		466	2021-07-10
MANDIRI20210774	Werner Slyford	12	4		334	2021-07-10
MANDIRI20210775	Humfrid Wathall	5	1	21	56	2021-07-10
MANDIRI20210777	Sarette Ormerod	2	1	44	241	2021-07-10
MANDIRI20210779	Wileen Onions	5	2		370	2021-07-10
MANDIRI20210780	Arnold Sugars	29	4		216	2021-07-10
MANDIRI20210781	Alley Edmonds	13	4		299	2021-07-10
MANDIRI20210782	Heath Milsom	10	2		211	2021-07-10
MANDIRI20210783	Read Kalinovich	22	2		203	2021-07-10
MANDIRI20210784	Chandler Strainge	4	4		336	2021-07-10
MANDIRI20210785	Carree Daldan	6	1	22	133	2021-07-10
MANDIRI20210786	Farleigh Harrowell	10	2		83	2021-07-10
MANDIRI20210788	Myra Brane	11	2		393	2021-07-10
MANDIRI20210789	Emma Drewitt	2	2		514	2021-07-10
MANDIRI20210791	Patrizius Haddy	24	4		322	2021-07-10
MANDIRI20210792	Efrem Sheringham	19	1	9	340	2021-07-10
MANDIRI20210793	Corrinne Reskelly	18	2		460	2021-07-10
MANDIRI20210795	Rusty Breydin	5	2		352	2021-07-10
MANDIRI20210796	Karina Hathorn	3	2		477	2021-07-10
MANDIRI20210797	Seana Quadrio	7	2		357	2021-07-10
MANDIRI20210798	Ginnifer Dennett	32	2		433	2021-07-10
MANDIRI20210799	Keven Cliss	26	2		461	2021-07-10
MANDIRI20210800	Marta Huby	12	3		297	2021-07-10
MANDIRI20210801	Doti Spilling	14	4		259	2021-07-10
MANDIRI20210802	Rollins Martinovsky	19	2		501	2021-07-10
MANDIRI20210803	Lilia Rollins	27	4		75	2021-07-10
MANDIRI20210804	Brandy Tubridy	9	2		381	2021-07-10
MANDIRI20210805	Jasun Peckett	30	2		418	2021-07-10
MANDIRI20210807	Carlynn Niset	26	1	38	281	2021-07-10
MANDIRI20210808	Raychel Gethouse	3	2		3	2021-07-10
MANDIRI20210810	Paddy Milliken	17	4		111	2021-07-10
MANDIRI20210811	Rhody Springham	1	2		84	2021-07-10
MANDIRI20210812	Eleni Eatock	18	2		107	2021-07-10
MANDIRI20210813	Sofie De Bischof	2	2		124	2021-07-10
MANDIRI20210814	Elden Pactat	5	2		8	2021-07-10
MANDIRI20210816	Lil Franzettoini	21	2		431	2021-07-10
MANDIRI20210817	Felicio Haston	30	2		181	2021-07-10
MANDIRI20210818	Annabel Baythorp	25	2		201	2021-07-10
MANDIRI20210819	Anatola Sawley	14	2		413	2021-07-10
MANDIRI20210820	Ruthann Kerslake	27	4		320	2021-07-10
MANDIRI20210821	Riannon Dales	12	2		284	2021-07-10
MANDIRI20210822	Gerard Priddie	12	2		33	2021-07-10
MANDIRI20210823	Delaney Jakuszewski	22	2		288	2021-07-10
MANDIRI20210824	Dickie Kleint	1	4		235	2021-07-10
MANDIRI20210825	Ailene Coare	15	4		80	2021-07-10
MANDIRI20210826	Ardyth Domsalla	32	1	53	254	2021-07-10
MANDIRI20210827	Kyle Carlon	3	4		174	2021-07-10
MANDIRI20210828	Gerrard Ableson	16	2		346	2021-07-10
MANDIRI20210829	Barthel Peerless	9	2		246	2021-07-10
MANDIRI20210830	Gerhard Week	26	2		10	2021-07-10
MANDIRI20210831	Jacinthe Coyish	25	2		9	2021-07-10
MANDIRI20210832	Alana Carloni	13	4		239	2021-07-10
MANDIRI20210833	Nani Ingleton	15	2		242	2021-07-10
MANDIRI20210834	Shelby McLauchlin	21	2		11	2021-07-10
MANDIRI20210835	Marissa Reace	16	2		16	2021-07-10
MANDIRI20210836	Stephenie Crosfield	25	3		231	2021-07-10
MANDIRI20210837	Norris Crohan	8	2		414	2021-07-10
MANDIRI20210838	Bettine Tresvina	15	1	63	340	2021-07-10
MANDIRI20210839	Roxy Broadbear	14	2		106	2021-07-10
MANDIRI20210841	Sampson Hyder	12	2		425	2021-07-10
MANDIRI20210843	Rorie Fosdike	9	2		319	2021-07-10
MANDIRI20210844	Kacie Kirrens	4	2		252	2021-07-10
MANDIRI20210845	Janeen Cutcliffe	6	4		463	2021-07-10
MANDIRI20210846	Thomasine Cucuzza	8	2		382	2021-07-10
MANDIRI20210847	Krissy Abbison	2	2		48	2021-07-10
MANDIRI20210848	Dominique Hollindale	8	2		457	2021-07-10
MANDIRI20210850	Rozalin Janu	11	2		156	2021-07-10
MANDIRI20210851	Cristian MacLucais	11	4		71	2021-07-10
MANDIRI20210852	Elliott Palser	15	2		131	2021-07-10
MANDIRI20210853	Jabez Mallison	14	2		131	2021-07-10
MANDIRI20210854	Nessi Beckson	12	2		361	2021-07-10
MANDIRI20210855	Irwinn Shovelton	17	2		160	2021-07-10
MANDIRI20210856	Marlee Spata	29	2		33	2021-07-10
MANDIRI20210857	Cathrin Rabidge	5	4		241	2021-07-10
MANDIRI20210858	Asa Woodhouse	32	2		327	2021-07-10
MANDIRI20210859	Rosanne Hazlegrove	24	2		453	2021-07-10
MANDIRI20210860	Stearn Brougham	21	2		349	2021-07-10
MANDIRI20210861	Ringo Knewstub	16	2		397	2021-07-10
MANDIRI20210862	Sada Pawelek	4	4		121	2021-07-10
MANDIRI20210863	Jeremie Grimmolby	8	2		345	2021-07-10
MANDIRI20210864	Cherri Heather	10	2		124	2021-07-10
MANDIRI20210865	Zora Trotton	21	2		216	2021-07-10
MANDIRI20210866	Franzen Balharrie	32	2		4	2021-07-10
MANDIRI20210867	Shell Gamon	30	2		359	2021-07-10
MANDIRI20210869	Mariquilla Romayne	2	1	15	343	2021-07-10
MANDIRI20210870	Pierson Ogan	19	1	8	494	2021-07-10
MANDIRI20210871	Glynn Fallawe	2	2		22	2021-07-10
MANDIRI20210872	Debora O'Lahy	8	2		313	2021-07-10
MANDIRI20210873	Corbie Soots	21	2		313	2021-07-10
MANDIRI20210874	Lurleen Langthorn	13	2		152	2021-07-10
MANDIRI20210875	Aubert Kevis	26	2		470	2021-07-10
MANDIRI20210876	Kristofer Deignan	28	3		475	2021-07-10
MANDIRI20210877	Torin Kiezler	26	1	47	102	2021-07-10
MANDIRI20210878	Clevie Sherar	30	2		316	2021-07-10
MANDIRI20210879	Alva Cure	11	3		255	2021-07-10
MANDIRI20210880	Mady Arndt	11	2		2	2021-07-10
MANDIRI20210881	Belvia Kowalik	13	2		68	2021-07-10
MANDIRI20210882	Jamey Ettels	22	4		472	2021-07-10
MANDIRI20210883	Cordell Stede	8	3		275	2021-07-10
MANDIRI20210884	Pepe Yvens	18	2		378	2021-07-10
MANDIRI20210885	Elise Collocott	32	2		331	2021-07-10
MANDIRI20210887	Wendi Chilcotte	2	2		13	2021-07-10
MANDIRI20210889	Clevey Feaver	25	2		418	2021-07-10
MANDIRI20210890	Benita Scarth	9	4		151	2021-07-10
MANDIRI20210891	Devin Nurden	29	2		300	2021-07-10
MANDIRI20210892	Anthea Collihole	10	2		336	2021-07-10
MANDIRI20210893	Florida Pascow	7	1	61	97	2021-07-10
MANDIRI20210894	Babbette Hailey	32	3		14	2021-07-10
MANDIRI20210895	Ben Tow	18	2		139	2021-07-10
MANDIRI20210896	Joseito Diegan	22	1	29	272	2021-07-10
MANDIRI20210897	Amory Scandrick	13	2		482	2021-07-10
MANDIRI20210898	Murry Growden	28	2		105	2021-07-10
MANDIRI20210899	Morly Brooksby	17	2		345	2021-07-10
MANDIRI20210900	Ash Dengel	10	3		349	2021-07-10
MANDIRI20210901	Lovell Barlas	14	3		337	2021-07-10
MANDIRI20210902	Lila Giacovetti	1	2		498	2021-07-10
MANDIRI20210903	Tammie Botler	21	2		22	2021-07-10
MANDIRI20210905	Bay Daud	10	2		146	2021-07-10
MANDIRI20210906	Carmelina Paxeford	14	2		459	2021-07-10
MANDIRI20210907	Thedrick Ferrillo	6	4		100	2021-07-10
MANDIRI20210908	Olenka McLane	25	2		434	2021-07-10
MANDIRI20210910	Garth Shipsey	2	2		80	2021-07-10
MANDIRI20210911	Britney Flipek	3	2		299	2021-07-10
MANDIRI20210912	Pierre Broodes	5	1	68	469	2021-07-10
MANDIRI20210913	Ardyth Beadell	27	2		108	2021-07-10
MANDIRI20210915	Forester Fleming	19	2		378	2021-07-10
MANDIRI20210916	Tristan Vanes	32	3		192	2021-07-10
MANDIRI20210917	Reider Simkovitz	1	1	9	426	2021-07-10
MANDIRI20210918	Sande Kittman	12	3		31	2021-07-10
MANDIRI20210919	Jill Molloy	30	1	59	424	2021-07-10
MANDIRI20210920	Melly Roxby	12	1	16	38	2021-07-10
MANDIRI20210921	Sadye Molfino	5	4		450	2021-07-10
MANDIRI20210922	Filip Idle	24	3		202	2021-07-10
MANDIRI20210923	Anthony Corten	24	2		290	2021-07-10
MANDIRI20210924	Kippie Beaves	17	2		27	2021-07-10
MANDIRI20210925	Juliette Malins	8	4		39	2021-07-10
MANDIRI20210926	Marco Lacasa	20	1	56	404	2021-07-10
MANDIRI20210927	Eb Huggins	3	2		86	2021-07-10
MANDIRI20210928	Drucie Kemmis	15	2		384	2021-07-10
MANDIRI20210929	Berte Bachshell	26	2		462	2021-07-10
MANDIRI20210930	Aida Deaton	30	2		199	2021-07-10
MANDIRI20210932	Madlen Geist	24	2		388	2021-07-10
MANDIRI20210933	Abbe Cunniam	6	3		8	2021-07-10
MANDIRI20210935	Filip Ghirardi	4	2		216	2021-07-10
MANDIRI20210937	Isahella Osgodby	21	3		504	2021-07-10
MANDIRI20210938	Slade Josofovitz	32	4		319	2021-07-10
MANDIRI20210939	Gabbey Kleine	16	2		153	2021-07-10
MANDIRI20210940	Roderic Harvett	25	2		106	2021-07-10
MANDIRI20210941	Dalt Bolesworth	7	2		272	2021-07-10
MANDIRI20210945	Eddi Gabbetis	12	2		161	2021-07-10
MANDIRI20210946	Karalee Adamovich	24	1	46	128	2021-07-10
MANDIRI20210947	Brigida Sedgwick	21	4		424	2021-07-10
MANDIRI20210948	Jed Stowte	21	4		233	2021-07-10
MANDIRI20210949	Bevon Grigoli	21	4		318	2021-07-10
MANDIRI20210950	Carolann Bader	32	2		8	2021-07-10
MANDIRI20210951	Adrea MacEllen	8	3		325	2021-07-10
MANDIRI20210952	Paulina O'Beirne	20	3		452	2021-07-10
MANDIRI20210953	Brod Scroggie	29	4		425	2021-07-10
MANDIRI20210954	Irina Perkins	32	2		433	2021-07-10
MANDIRI20210955	Ad McKiernan	24	2		401	2021-07-10
MANDIRI20210956	Gram Jeanenet	29	4		318	2021-07-10
MANDIRI20210957	Florie Vase	31	2		491	2021-07-10
MANDIRI20210958	Kelwin Sauvain	27	4		457	2021-07-10
MANDIRI20210960	Philbert Joe	9	2		30	2021-07-10
MANDIRI20210961	Joscelin McMurtyr	31	3		283	2021-07-10
MANDIRI20210962	Orlando Kase	21	2		448	2021-07-10
MANDIRI20210966	Ced Antonchik	22	4		449	2021-07-10
MANDIRI20210967	Ninnette Sarvar	23	1	37	36	2021-07-10
MANDIRI20210968	Guillema Lammert	8	2		49	2021-07-10
MANDIRI20210969	Riane Yateman	12	2		344	2021-07-10
MANDIRI20210970	Sumner Gisburne	18	2		309	2021-07-10
MANDIRI20210971	Fancy Scroggins	17	1	34	184	2021-07-10
MANDIRI20210972	Mindy Howel	5	4		384	2021-07-10
MANDIRI20210974	Shamus Mowlam	22	4		91	2021-07-10
MANDIRI20210976	Skipton Wyne	10	2		481	2021-07-10
MANDIRI20210977	Kelcie Grahamslaw	23	4		31	2021-07-10
MANDIRI20210979	Gris Gilliatt	1	3		80	2021-07-10
MANDIRI20210980	Clemmy O'Shields	20	1	19	119	2021-07-10
MANDIRI20210981	Clarie Kibard	23	2		454	2021-07-10
MANDIRI20210982	Byrann Whistlecroft	29	2		190	2021-07-10
MANDIRI20210983	Chiquita Hynes	11	4		124	2021-07-10
MANDIRI20210984	Rosene Nanson	24	1	69	435	2021-07-10
